"sprout_name","X","height","X.1","dist_probe","plot_number","column","accession_num","prod_value","c_date","n_date","prod_des"
"7430_7",NA,120,45,37,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_8",NA,102,32,24,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_9",NA,85,19,11,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_10",NA,123,12,4,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_11",NA,108,27,19,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_12",NA,98,44,36,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_13",NA,105,62,54,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_14",NA,115,81,73,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_15",NA,108,97,89,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_16",NA,100,114,106,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_17",NA,96,131,123,7430,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7430_18",NA,104,165,157,7429,30,656076,1,2021-09-28,NA,"Medium Productivity"
"7429_1",NA,66,175,167,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_2",NA,40,157,149,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_3",NA,63,141,133,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_4",NA,68,125,117,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_5",NA,58,105,97,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_6",NA,50,86,78,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_7",NA,50,65,57,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_8",NA,62,45,37,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_9",NA,79,32,24,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_10",NA,77,19,11,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_11",NA,60,15,7,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_12",NA,63,29,21,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_13",NA,46,45,37,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_14",NA,69,66,58,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_15",NA,61,83,75,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_16",NA,63,96,88,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_17",NA,59,115,107,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_18",NA,64,133,125,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_19",NA,61,149,141,7429,29,656053,0,2021-09-28,NA,"Low Productivity"
"7429_20",NA,54,165,157,7428,29,656053,0,2021-09-28,NA,"Low Productivity"
"7427_1",NA,108,160,152,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_2",NA,105,145,137,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_3",NA,112,128,120,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_4",NA,120,110,102,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_5",NA,117,95,87,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_6",NA,100,60,52,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_7",NA,96,38,30,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_8",NA,97,27,19,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7424_8.5",NA,109,35,27,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_9",NA,116,10,2,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_10",NA,102,50,42,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_11",NA,105,65,57,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_12",NA,96,84,76,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_13",NA,108,100,92,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_14",NA,112,116,108,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_15",NA,113,134,126,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_16",NA,95,150,142,7427,27,656076,1,2021-09-28,NA,"Medium Productivity"
"7427_17",NA,81,189,181,7426,27,656041,1,2021-09-28,NA,"Medium Productivity"
"7425_1",NA,55,197,189,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_2",NA,74,180,172,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_3",NA,47,160,152,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_4",NA,71,145,137,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_5",NA,54,130,122,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_6",NA,43,109,101,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_7",NA,37,94,86,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_8",NA,26,76,68,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_9",NA,28,67,59,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_10",NA,74,43,35,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_11",NA,66,26,18,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_12",NA,73,8,0,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_13",NA,86,29,21,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_14",NA,90,48,40,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_15",NA,81,63,55,7425,25,656053,0,2021-09-28,NA,"Low Productivity"
"7425_16",NA,64,79,71,7424,25,656053,0,2021-09-28,NA,"Low Productivity"
"7423_1",NA,98,189,181,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_2",NA,102,176,168,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_3",NA,100,155,147,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_4",NA,98,140,132,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_5",NA,120,123,115,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_6",NA,109,105,97,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_7",NA,99,88,80,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_8",NA,98,70,62,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_9",NA,115,53,45,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_10",NA,109,36,28,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_11",NA,103,17,9,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_12",NA,110,8,0,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_13",NA,112,20,12,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_14",NA,107,38,30,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_15",NA,106,57,49,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_16",NA,104,75,67,7423,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7423_17",NA,101,90,82,7422,23,656076,1,2021-09-28,NA,"Medium Productivity"
"7422_1",NA,54,193,185,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_2",NA,79,175,167,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_3",NA,58,160,152,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_4",NA,57,145,137,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_5",NA,50,123,115,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_6",NA,54,109,101,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_7",NA,65,91,83,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_8",NA,66,75,67,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_9",NA,56,55,47,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_10",NA,59,40,32,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_11",NA,58,13,5,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_12",NA,75,19,11,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_13",NA,78,35,27,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_14",NA,132,50,42,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_15",NA,135,64,56,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_16",NA,136,80,72,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_17",NA,65,100,92,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_18",NA,70,119,111,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_19",NA,65,134,126,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
"7422_20",NA,69,150,142,7422,22,656053,0,2021-09-28,NA,"Low Productivity"
