"","OTU","VB0889_004","VB0889_006","VB0889_015","VB0889_016","VB0889_017","VB0889_018","VB0889_025","VB0889_028","VB0889_030","VB0889_038","VB0889_042","VB0889_049","VB0889_050","VB0889_051","VB0889_052","VB0889_073","VB0889_074","VB0889_075","VB0889_076","VB0889_077","VB0889_078","VB0889_085","VB0889_086","VB0889_090"
"436","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_e2784fe656f151048ec4f70afac7f65a",11,4,6,25,16,0,16,8,21,0,12,23,0,18,14,0,0,11,18,11,0,0,0,0
"437","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Streptomycetaceae_Streptomyces_unclassified_d263eeb58e8bcc308256476e228e539e",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,51,0,0,0,0,6,0,0,0
"438","Bacteria_Acidobacteria_S035_unclassified_unclassified_unclassified_unclassified_db7e40e60f68efd79025298b0ccf20ce",10,6,6,0,14,8,25,11,0,7,0,0,0,9,9,15,23,0,12,12,7,23,0,0
"439","Bacteria_Acidobacteria_[Chloracidobacteria]_DS-100_unclassified_unclassified_unclassified_5d06a9f75f23284c07d7b2e770f09f14",17,18,19,20,15,24,17,16,14,17,21,35,32,12,13,12,12,26,21,27,16,19,24,17
"440","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Thermomonosporaceae_Actinomadura_vinacea_50a782e013e05360f2e59567a17276c8",0,34,0,0,0,25,0,0,26,0,0,0,0,102,35,0,0,0,0,0,0,0,0,0
"441","Bacteria_Gemmatimonadetes_Gemmatimonadetes_unclassified_unclassified_unclassified_unclassified_9bcb890f3c9d0196b8bc7f56ecfaf6f7",17,10,14,13,26,8,17,7,7,21,9,14,11,13,10,16,11,14,12,8,23,22,0,39
"442","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_0857d7bad0f9e1ba6c1554929acf5527",10,25,21,13,0,0,0,15,37,0,16,0,21,14,9,19,7,7,11,0,9,0,0,20
"443","Bacteria_Acidobacteria_Sva0725_Sva0725_unclassified_unclassified_unclassified_1f5338624ad30df596d1a0d2e55aed2a",16,99,18,0,0,15,9,27,44,0,27,0,23,0,13,25,17,16,0,34,0,0,29,0
"444","Bacteria_Verrucomicrobia_[Pedosphaerae]_[Pedosphaerales]_unclassified_unclassified_unclassified_5a9932da964d3c1e38572c8d76d10648",24,2,24,18,20,20,21,28,22,28,25,21,8,16,11,0,14,12,11,19,12,0,18,0
"445","Bacteria_Nitrospirae_Nitrospira_Nitrospirales_0319-6A21_unclassified_unclassified_6fe3344943a8b67c24c97098cd888566",0,5,1,8,7,7,11,15,0,7,1,0,4,5,8,6,6,4,3,10,4,23,8,0
"446","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_unclassified_1ba9201719d7cdd2976acd588fbb60f0",27,0,0,30,0,21,0,0,0,0,35,0,12,0,0,24,0,0,15,0,19,0,0,29
"447","Bacteria_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Nitrospira_unclassified_cd0e3536d8eb0541c49a8259f626aec1",21,21,12,25,16,28,22,0,15,0,14,30,11,2,12,29,10,5,10,12,27,27,0,12
"448","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodoplanes_unclassified_310951d92c98e89a73874234a0d4d919",32,15,4,12,0,15,22,11,14,0,25,11,7,20,15,0,10,11,24,14,12,26,29,23
"449","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_a592a127c655d7063e4046ac26e808ad",0,14,0,24,0,23,22,7,0,0,12,0,0,24,12,20,26,0,17,27,0,0,0,0
"450","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Cellulomonadaceae_Cellulomonas_unclassified_c6c737f7b09d54ff9a24d714c5694fb8",23,0,21,0,13,9,0,19,0,33,19,10,0,0,14,21,0,9,3,0,23,0,0,27
"451","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_unclassified_unclassified_f3d73d44a1d5e0ff2f602d0628097f7e",13,25,13,18,0,16,18,14,18,0,13,19,11,26,8,0,13,18,30,12,26,41,0,17
"452","Bacteria_Acidobacteria_S035_unclassified_unclassified_unclassified_unclassified_75755046b2fdafb782b8738900bb2c24",16,15,9,24,8,15,26,12,12,20,14,19,16,9,11,7,8,13,11,21,6,0,34,8
"453","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_758322532784cbdcea0870d95c858dec",6,0,0,22,0,13,11,12,14,0,35,0,11,8,0,19,0,9,27,18,0,0,28,0
"454","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Cohnella_unclassified_ca09809c790752c046ce5349e9b41168",47,0,25,0,0,33,0,29,0,0,0,0,0,0,0,42,37,0,0,32,0,0,0,38
"455","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_unclassified_unclassified_e86e48c36dbebf2160e70be3441b1f74",14,6,10,9,0,3,7,23,30,12,15,31,41,21,0,9,34,0,0,0,10,30,0,0
"456","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_135c5d1a8326da27579eb76d49038b50",0,29,0,9,27,15,0,9,11,0,16,19,0,21,10,0,0,0,8,21,0,0,0,20
"457","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Flammeovirgaceae_unclassified_unclassified_79d498092c14bdd62b490ff64f7e7b07",0,0,0,0,0,0,0,9,5,0,15,0,0,0,0,0,0,0,4,0,0,0,0,3
"458","Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_unclassified_43d76d412723989237c541852a08470d",0,0,0,48,0,0,0,35,43,0,26,0,0,31,41,35,34,48,22,19,0,0,0,23
"459","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodoplanes_unclassified_459fe1483fe0c307df59e78d9387d8a3",13,15,13,17,0,0,7,9,22,24,0,22,8,0,0,11,7,10,13,18,7,0,17,0
"460","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_unclassified_unclassified_a8de1b11473800c171a1b8d33d9278aa",11,26,0,31,18,21,15,6,20,25,11,25,6,16,32,18,0,0,11,14,24,0,0,27
"461","Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_unclassified_unclassified_a950378fa156eaadf17fefa41071481e",19,0,0,14,23,0,0,0,28,0,31,9,23,0,0,16,9,18,28,0,0,0,0,0
"462","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Pedomicrobium_unclassified_0866c1fd8d9d82c36d056f0a34bf2bb5",24,32,0,20,0,0,22,0,18,26,0,25,62,28,0,0,0,0,0,0,0,0,0,17
"463","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_unclassified_unclassified_unclassified_721d0b3e7954cb7b74f49bbb505ccfbb",0,24,0,3,18,21,0,22,28,0,23,18,16,15,0,9,25,11,25,34,0,0,32,10
"464","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_04c67fb7eff0ca8e41511b3eba640386",23,0,0,11,7,10,0,28,28,64,8,21,7,7,10,11,12,12,136,9,22,0,11,10
"465","Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_unclassified_1e227a726966f683cbf019137d05f7c7",3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","Bacteria_Verrucomicrobia_[Pedosphaerae]_[Pedosphaerales]_Ellin515_unclassified_unclassified_c8b94cea7e9fb5fb2d0547ed48647f98",13,17,0,0,0,0,0,18,0,29,0,0,5,0,11,0,0,0,16,27,0,0,0,25
"467","Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_longiquaesitum_d9278b3d2bc5e7c8b722025d5a5b979b",0,0,0,10,24,0,0,0,0,0,9,0,0,0,0,0,31,11,0,19,10,0,39,0
"468","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_unclassified_unclassified_5b392a290e18b4bd2a06cacba22c7de3",0,10,18,21,25,2,21,0,23,0,4,0,8,25,14,25,9,0,0,26,5,51,0,0
"469","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_Pilimelia_unclassified_d915e8455d220e5fdfd1791365b441a8",16,9,10,0,0,13,16,6,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0
"470","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_f1a1f69f41d98c532398aecb74d56164",21,0,2,0,0,11,38,10,18,0,0,0,0,8,0,0,0,16,0,11,11,0,42,0
"471","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_988b70b005997e690c9e7e75d29b2ed7",6,10,4,2,33,29,9,6,7,0,6,6,5,8,6,6,0,11,7,11,5,57,18,10
"472","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_unclassified_unclassified_5be954f782b6df00fc78e6414c42616a",12,0,0,0,0,0,0,14,22,0,0,0,13,0,0,0,0,19,0,0,15,0,11,25
"473","Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_unclassified_unclassified_3033a4dc6cf5015ea61485872e0f5d69",9,26,16,19,0,9,21,19,15,6,18,13,19,3,4,3,4,3,2,18,4,0,9,5
"474","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Brevibacillus_unclassified_377e0e00f257c6dbe63dd8407ab17742",0,0,48,21,0,0,0,0,0,0,0,0,18,0,0,0,0,42,0,47,44,0,0,49
"475","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacteraceae_unclassified_unclassified_729a2af4609800bbb14eb686a4778ae8",0,0,11,0,21,0,29,0,0,0,23,22,16,0,40,18,0,14,9,0,32,0,31,15
"476","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_unclassified_unclassified_76a9eaba7ebfa48b69de9864700bcf1d",14,19,36,48,22,16,18,18,20,28,0,27,9,20,11,13,9,23,21,16,15,19,29,15
"477","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_a5ede0980ca94af2cdb1185a79d940c3",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
"478","Bacteria_Gemmatimonadetes_Gemmatimonadetes_C114_unclassified_unclassified_unclassified_7cc74d3d77e812d5301aadc2f2c39807",0,34,0,13,0,25,0,9,23,0,24,30,17,0,0,0,0,0,12,0,39,0,0,0
"479","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_unclassified_e87298e5c9f8be4142b29e465bbba09e",0,14,15,5,12,18,11,11,17,0,11,0,13,12,7,11,0,16,24,15,8,0,10,11
"480","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_4ac95c8716e160ba6e6e9c7f9f0e02b3",15,25,13,21,0,23,10,12,19,0,7,0,19,30,5,10,0,0,27,9,9,0,35,15
"481","Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_unclassified_unclassified_61d7f3892ae2967467b9283d5867a708",13,11,0,3,11,29,0,9,11,0,6,0,13,18,16,23,18,18,21,13,0,16,9,17
"482","Bacteria_Chloroflexi_TK10_AKYG885_Dolo_23_unclassified_unclassified_7b1cff335b36e7ee41501c372d778096",14,25,0,13,0,17,32,15,16,0,0,0,15,14,29,9,0,0,12,0,13,0,35,21
"483","Bacteria_Chloroflexi_Anaerolineae_SBR1031_A4b_unclassified_unclassified_ce03104632dbb67e2578b25ce407749b",9,10,10,7,1,4,7,5,17,11,21,27,10,0,8,19,2,17,10,6,5,12,2,14
"484","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_aebb333c00e72607d9609515965dec62",0,0,0,19,30,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"485","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_unclassified_unclassified_bd00acd8baf4333467b35cc50b24d033",12,0,10,0,0,0,0,0,0,0,0,0,29,28,0,0,0,0,10,0,0,0,0,0
"486","Bacteria_Chloroflexi_TK17_mle1-48_unclassified_unclassified_unclassified_6d010c6464e0065b338f15f134b36919",26,25,22,31,0,49,13,0,13,0,16,23,13,13,5,12,25,3,6,22,15,17,21,0
"487","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_unclassified_unclassified_2e182bca1064d157fd1231102cae6f9d",25,10,13,7,13,4,8,22,31,37,0,35,14,6,4,13,0,15,19,0,12,0,0,0
"488","Bacteria_Verrucomicrobia_[Pedosphaerae]_[Pedosphaerales]_Ellin517_unclassified_unclassified_4379694c09f85e691469ecec408d3845",23,17,20,6,16,0,15,16,20,0,40,36,40,15,24,15,0,28,17,9,12,0,32,32
"489","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Pseudonocardiaceae_Pseudonocardia_unclassified_f319375bc8cfec821bb8b52813b404f8",24,16,0,19,0,3,20,10,27,0,11,20,15,12,12,5,6,17,20,0,22,0,0,19
"490","Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_unclassified_unclassified_unclassified_9f027d57269645ae25634e9dd2eb1243",19,23,11,14,28,12,30,9,0,0,0,25,13,0,24,32,0,0,0,0,20,0,46,0
"491","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Rubrivivax_unclassified_533a1a530d3a8e89e321935de3357af5",37,0,41,25,0,50,26,26,98,0,25,31,48,0,0,47,14,0,0,0,9,0,35,0
"492","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_unclassified_unclassified_ec60f6cb5f9ac570bf9da0b018b78f5d",0,0,0,0,0,29,0,23,23,0,0,42,42,0,0,0,0,0,43,0,0,0,0,0
"493","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_Gaiellaceae_unclassified_unclassified_1a068379a3e9548bef6574007ab6611f",0,7,0,0,4,0,14,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0
"494","Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_Gemmata_unclassified_bba0a111d0fc1dbccaa2260c1a49fd16",14,17,17,23,26,16,0,9,10,13,0,12,0,16,0,19,15,12,0,20,17,0,24,16
"495","Bacteria_Gemmatimonadetes_Gemm-5_unclassified_unclassified_unclassified_unclassified_8b43400897d19ed68272c45499b0a1d7",0,32,10,6,8,21,0,0,0,0,0,0,0,14,13,18,9,21,8,14,18,18,0,16
"496","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Conexibacteraceae_unclassified_unclassified_baa23445a037bf74a45150d004a24a58",12,21,0,0,28,0,0,30,0,0,26,0,15,16,19,0,18,19,21,17,5,0,0,32
"497","Bacteria_Firmicutes_Bacilli_Bacillales_Alicyclobacillaceae_Alicyclobacillus_unclassified_f56f3f2115d3ff4654ddefc4aeb88483",20,15,0,37,11,0,16,1,0,29,0,0,8,0,0,0,22,14,9,39,37,0,0,12
"498","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Adhaeribacter_unclassified_91cf00511666c1ea29ed297d6311312a",14,0,11,10,0,10,16,3,6,37,11,22,16,9,1,42,14,17,5,11,11,16,0,17
"499","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Reyranella_massiliensis_46173759179706ea9e9b926bfcdd3bd6",8,23,13,17,15,15,13,22,0,0,8,9,12,29,8,21,7,13,0,12,15,31,11,7
"500","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Thermomonosporaceae_unclassified_unclassified_f345efb93ee30afee39cdb35a4c61610",39,0,29,18,0,0,23,24,0,20,29,7,7,35,16,0,0,21,10,12,11,34,0,0
"501","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_unclassified_unclassified_unclassified_95f85b31b6d22bec1f34814fa2b4c100",0,0,0,0,0,15,19,11,6,0,19,0,0,13,0,0,0,28,19,0,0,0,0,0
"502","Bacteria_Chloroflexi_TK10_AKYG885_Dolo_23_unclassified_unclassified_b887b071735e3fc5290726c71fb038b1",0,16,21,8,9,11,0,13,24,0,0,0,8,15,0,18,26,13,15,29,0,34,0,27
"503","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_e7aad6b9991b7d2eb5b8fe0f6e43f879",14,0,13,0,22,0,0,23,23,0,24,15,0,14,7,12,0,20,30,0,0,65,0,0
"504","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_Virgisporangium_ochraceum_d2d8fbd4b7bc1423979476df6e0a2f10",21,0,18,17,0,0,22,24,33,0,0,0,33,56,20,0,0,17,37,14,0,0,0,0
"505","Bacteria_Firmicutes_Clostridia_Clostridiales_Symbiobacteriaceae_Symbiobacterium_unclassified_15b17e734369ddf607af6f3161f99559",7,0,12,0,14,13,0,7,5,0,3,0,0,0,0,12,12,6,0,4,15,0,39,10
"506","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Ralstonia_unclassified_5aba7ecc5bc5343d4d1af72ad91ff808",16,0,28,11,0,0,10,15,14,0,7,29,19,0,0,11,0,16,0,0,0,0,0,0
"507","Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_unclassified_5db4acb958de758f5c5a782fbd4c57ea",0,5,0,10,0,10,0,0,20,30,0,13,8,15,411,0,19,0,8,0,0,0,0,0
"508","Bacteria_Chloroflexi_Ellin6529_unclassified_unclassified_unclassified_unclassified_f63012999bf573a09b86ef969b5d64f3",12,5,18,7,17,12,6,3,12,14,10,14,12,0,10,12,6,0,20,16,3,26,0,0
"509","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinosynnemataceae_Saccharothrix_unclassified_68e7c6bd1bae2b79c0b32e085b59bdd1",1,11,0,0,0,0,8,12,21,6,14,12,18,8,12,33,0,28,8,13,0,16,0,15
"510","Bacteria_Acidobacteria_Sva0725_Sva0725_unclassified_unclassified_unclassified_6cb6d919098b74498f297053832df136",0,0,12,0,0,0,0,0,0,20,0,0,31,70,20,0,122,32,0,0,13,0,0,57
"511","Bacteria_Chloroflexi_C0119_unclassified_unclassified_unclassified_unclassified_2519bcc7c428126404edb62a8ec939c1",10,15,10,0,8,10,20,5,11,0,8,14,4,12,15,14,5,8,9,13,24,34,11,15
"512","Bacteria_Verrucomicrobia_[Spartobacteria]_[Chthoniobacterales]_[Chthoniobacteraceae]_unclassified_unclassified_4fae70b240a164a9381d81c7a8978544",30,0,20,0,0,21,0,20,0,37,15,36,15,23,0,0,46,26,0,0,0,0,0,0
"513","Bacteria_Planctomycetes_Planctomycetia_Pirellulales_Pirellulaceae_unclassified_unclassified_d2fa974a931925f274d86730badf46f0",11,13,10,18,23,24,23,14,8,13,12,0,14,7,6,14,11,5,9,16,8,19,56,11
"514","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Streptosporangiaceae_unclassified_unclassified_e4a3644c16180a7a59bc646c1c56a9c6",0,0,13,14,17,0,15,8,0,0,32,16,20,28,16,0,17,16,13,0,0,0,5,14
"515","Bacteria_Gemmatimonadetes_Gemmatimonadetes_Gemmatimonadales_unclassified_unclassified_unclassified_ae57a284ce107c42b3794b53c43fac7f",12,12,8,15,18,23,9,9,7,0,7,12,19,14,16,10,0,16,10,10,13,19,0,8
"516","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Amaricoccus_unclassified_a990f667bd586cf1b45cf70a08ef778c",17,0,9,0,0,0,12,14,10,18,16,16,5,10,5,16,11,13,12,12,17,0,0,9
"517","Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia_timonae_04a0f5d8fe48f3e634b163dd48c28c2f",0,0,18,21,0,0,19,0,51,0,0,0,0,0,9,25,20,0,0,15,0,0,10,0
"518","Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_unclassified_unclassified_2c07392f56452377ba7ca79e686f494c",25,0,0,0,0,20,0,23,28,0,25,0,0,10,23,0,20,25,23,0,0,0,0,0
"519","Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Planctomyces_unclassified_f8a86c9536f1060f731d53308678ea6d",15,12,10,8,15,20,17,2,14,16,19,14,13,20,6,15,6,15,8,11,26,0,10,6
"520","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_Actinoplanes_unclassified_ca73655a0388f2b9f749915aa8896be4",66,0,0,29,8,13,0,11,21,0,9,16,14,0,21,0,14,0,0,0,0,14,0,11
"521","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_unclassified_e8bd711c6c7bbe07634a8b638437f4e7",14,28,11,13,27,11,0,28,43,20,20,28,21,0,9,0,7,0,0,23,12,0,0,19
"522","Bacteria_Acidobacteria_iii1-8_DS-18_unclassified_unclassified_unclassified_0306e68fa5db9010fb9e202f3a846ba6",9,0,0,0,18,21,0,20,0,0,18,0,17,0,0,0,0,33,33,48,0,0,0,16
"523","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Pseudonocardiaceae_Pseudonocardia_unclassified_84a6c2a4f8e478f5aedd0dd1de41c9df",0,18,0,25,0,15,27,11,10,0,25,0,0,0,0,0,0,15,5,21,0,0,0,19
"524","Archaea_Crenarchaeota_Thaumarchaeota_Nitrososphaerales_Nitrososphaeraceae_CandidatusNitrososphaera_gargensis_51968e51b31a04fa5cdb3ccee8bbc309",0,0,0,0,28,0,14,22,0,0,16,0,13,0,0,20,11,0,19,11,12,0,0,0
"525","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_unclassified_unclassified_bf8e76fa6da0eed1deb4fc75e3cd15a1",0,12,0,4,0,7,2,0,0,0,0,7,9,0,12,103,3,0,4,0,0,16,5,13
"526","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_Gaiellaceae_unclassified_unclassified_e21344c52c46380e1be9ef216bcf6725",16,0,13,12,0,6,10,9,0,13,10,30,6,9,10,12,7,17,0,0,0,0,12,0
"527","Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Kaistobacter_unclassified_dd60f1e87892f75b1c99817db061cfd3",0,0,0,13,0,0,0,0,5,0,7,10,16,0,12,0,12,17,0,12,0,0,0,0
"528","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_Flavisolibacter_unclassified_42cae6511e510de81dae2b7bca5b80f4",22,6,5,0,32,0,25,3,10,0,0,0,6,16,13,0,12,24,114,9,0,0,20,11
"529","Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Brevibacillus_unclassified_4b5c6de4bc8e28ccd6dd9ee5c2c4c3d3",0,0,0,14,0,0,51,0,14,0,0,0,0,0,0,0,0,28,46,28,0,0,0,0
"530","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_unclassified_unclassified_295b54b9434819cf4be49fa234d96c40",0,0,0,6,27,11,12,0,0,13,0,0,0,14,9,9,8,0,10,9,8,29,0,0
"531","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_unclassified_eb0bb72729d77913d0f3eff963976de4",18,0,11,0,11,13,11,0,15,0,7,0,17,6,11,15,5,12,10,9,12,0,7,12
"532","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_unclassified_unclassified_c19901ccaac184851e02a56a3e35c3ea",4,8,7,8,7,9,2,7,7,0,13,11,3,11,7,8,5,0,8,11,9,24,5,8
"533","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodoplanes_unclassified_8c2b7d6d7d78c7ec42fcf363e5fdc93f",0,11,19,0,0,14,12,0,0,0,12,0,13,0,0,0,0,0,0,21,20,0,0,9
"534","Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_unclassified_unclassified_unclassified_96534b101270709572ed2e7292f1b76c",7,7,15,13,10,0,16,15,10,19,5,10,13,13,0,13,0,7,5,8,12,0,0,4
"535","Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_unclassified_unclassified_unclassified_8e68cb06cef238b572dfd432d383fc57",11,12,0,24,17,20,17,8,14,15,0,7,0,10,7,9,9,5,7,17,20,0,18,14
"536","Bacteria_Verrucomicrobia_[Pedosphaerae]_[Pedosphaerales]_Ellin517_unclassified_unclassified_f6dac98da2c6b512239cc27352eed690",0,15,22,8,0,0,0,13,17,38,0,0,21,0,0,0,18,0,0,15,0,47,0,0
"537","Bacteria_Actinobacteria_Thermoleophilia_Gaiellales_Gaiellaceae_unclassified_unclassified_3383cae7cfb89cc91621a31d03312556",19,11,30,0,44,7,7,16,0,0,0,0,0,22,0,24,14,0,16,5,23,49,0,32
"538","Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rubellimicrobium_unclassified_4b70160563d7dec32d91d9b6a10c3307",0,0,0,0,0,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Kaistobacter_unclassified_f05aa87c2fd427957fbc1f7a6bedacbe",0,23,0,0,46,25,57,24,0,0,0,0,10,0,69,0,0,20,0,16,19,0,0,7
"540","Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_Virgisporangium_ochraceum_7184a40b8e7cb066092c36503455a9d7",0,18,0,0,32,24,0,0,0,0,9,0,18,90,0,59,25,0,0,0,0,0,61,22
"541","Bacteria_Bacteroidetes_[Saprospirae]_[Saprospirales]_Chitinophagaceae_Flavisolibacter_unclassified_1eabc11e99352ce8572eb10f0d5ba85e",51,4,8,18,87,0,27,31,22,29,0,0,24,20,0,40,22,20,64,13,10,35,42,13
"542","Bacteria_Acidobacteria_Solibacteres_Solibacterales_unclassified_unclassified_unclassified_2ed432f8c84159752bcb9cbbe188414d",10,9,0,8,0,12,22,0,0,16,5,27,0,8,0,10,0,5,10,0,15,0,18,0
"543","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_86fd45e6f33b999775eca7e7131e3749",0,6,13,15,14,27,4,4,9,0,15,0,6,23,12,12,26,17,9,10,13,21,14,10
"544","Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Pontibacter_unclassified_9c9e1ea47f570c72f70db88f9cf09b41",34,0,19,0,0,0,0,17,0,46,0,0,0,0,0,0,0,0,0,0,23,37,0,23
"545","Bacteria_Acidobacteria_Acidobacteria-6_iii1-15_unclassified_unclassified_unclassified_e518765190385dfd6dbd3d3a7fc29c39",0,0,18,0,21,19,19,5,0,0,0,0,9,0,10,28,22,16,14,0,36,0,0,16
"546","Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Balneimonas_unclassified_e8cf4f4f442747948a40187ac14fbefb",12,28,11,14,18,15,13,18,0,34,0,26,13,9,13,0,26,11,11,10,28,0,14,0
